id,tweet,label
1326202699734544384,"Thread by @user 🧵Thread🧵 Pfizer announced positive trial results for their coronavirus vaccine today. That’s great news, but it’s undermined when Dems https://t.co/ZOkpQOuYXR",ProVax
1326233569556107266,Apparently herd immunity can only be achieved through vaccines. 🤨 https://t.co/5EyaMCr4kg,ProVax
1326242986682945536,"No thanks, I can do that with a few pints 🥃 Coronavirus vaccine volunteers describe 'severe hangover' side effects from jab https://t.co/aNro90JBjc",AntiVax
1328819816736677891,"3/8 -""The Moderna and Pfizer/BioNT trials combined have involved 70,000 people.[...] There are still vital unanswered questions about the #COVID19 vaccines under dev, such as how long protect against the virus lasts, and if they prevent transmis or just stop developing the dis.""",Neutral
1329024998976196613,"According to reports, wealthier hospitals in the United States have started buying up expensive specialized freezers for Pfizer’s vaccine, raising concerns that hospitals with fewer resources or in rural areas even the world’s richest country.. https://t.co/SWq9zvsiXC",Neutral
1329048361689886727,Fuck you @user and fuck that vaccine https://t.co/OpkWH9n6sj,AntiVax
1329066249561640961,I'll take any coronavirus vaccine I can get and I'll inject it into my dick vein if necessary,ProVax
1329069798370717697,Wow. It’s amazing that this vaccine has been developed from scratch in like 6 months. https://t.co/PlvZXrirlO,ProVax
1329081440940617736,"Well well the truth about why this vaccine has been pushed out , with no vigourous research https://t.co/gypAaPvA98",Neutral
1329084854244261893,Great news! Covid-19 vaccines are effective now.,ProVax
1329104513303683073,"Amazingly good response and Pfizer said that no serious safety concerns related to the vaccine were reported in its study, which included 43,661 volunteers. https://t.co/X4yAtJdn0H",ProVax
1329108324533473281,I had launched my Kickstarter for Togo and Balto memorial pins along with a little info card and how they saved a town and local villages and pushed for the need to make a diphtheria vaccine nationwide. What a coincidence https://t.co/QCSNEjD05p https://t.co/YVpqQVv9sW,AntiVax
1329131912569393152,"The flu vaccine has been around for 80 years and it's less than 10% effective, with side effects. NO THANKS https://t.co/wQCzxCZEXY",AntiVax
1329207512399290376,"US death toll reaches 250,000 as virus overwhelms hospitals; Who will be first to get COVID-19 vaccines? https://t.co/dUW6Oi6Fxz",Neutral
1329228160647524353,@user Covid-19 has mutated into AT LEAST 40 different strains. Good luck with your vaccine shot! I ain't taking it. ¯\_(ツ)_/¯,AntiVax
1329844774535372804,"@user Give us a break. @user had no role in developing the vivid vaccine. No, the vaccines should absolutely NOT be named after Trump. Maybe name after the victims of #COVID19 who he ignored.",Neutral
1331155378143338498,"COVID-19 vaccine that it is entirely in the hands of scientists as to when the vaccine would be ready. Some people doing politics over vaccine, I can’t stop them from doing so. PM @user during the meeting with state CMs...",Neutral
1332446326852870150,CDC: Advisers will vote next week on which groups of people they recommend get the #coronavirus vaccine first once one is authorized to use. @user #Pandemic https://t.co/VTsR3WkQ1S,Neutral
1332956846890622976,"#UnitedAirlines has flown first doses of the @user - #BioNTech vaccine on a chartered plane from #Belgium, as the company is laying the ground for the #vaccine distribution. #COVID19 #vaccine #Publichealth https://t.co/aIufH9u3k1",Neutral
1333442672871284742,Moderna to ask health regulators to authorize its COVID-19 vaccine - The Wall Street Journal https://t.co/3wFuCNOOYv,Neutral
1333576316478746624,Secretary of health says Coronavirus vaccine could be in Arkansas in 1-2 weeks https://t.co/eOpo2UO7SS,Neutral
1333996972894777346,"Hope President Elect @user will award @user the Medal of Freedom. Her recent contribution to the Covid-19 vaccination is highly commendable. ""Obama says not giving Dolly Parton a Medal of Freedom was a 'mistake': 'She deserves one' | Fox News"" https://t.co/Kqc7xc0Yuh",Neutral
1334097982912913408,#UK is 1st country in West to approve #COVID19 #vaccine for public use. #British health ministry said vaccine developed jointly by @user & @user wld be distributed starting next wk. #Pfizer was 1st 2 apply in both #US & #Europe 4 emergency use. https://t.co/wlglyP7Acb,Neutral
1334347572601819136,President Obama will take coronavirus vaccine and might film it to build confidence – ‘I trust this science’ https://t.co/pF0rpQ8Gfz #RSNA20,ProVax
1334628366469611525,"Commentary: Great news, the first approved COVID-19 vaccine is here. But don't throw away your masks yet https://t.co/2jjlblepdw https://t.co/8U8Mvupr5d",ProVax
1334957965498048513,Does anyone know how to volunteer to administer the #covid19 vaccine @user,ProVax
1335264374206963712,Nice to talk with @user this week about why people might have questions about COVID vaccines and what we can do to help ease those fears. https://t.co/gAxtOPP3Cc,Neutral
1335626016870473730,Covid-19 vaccine rumours debunked https://t.co/dP6o9BWTNR,Neutral
1335664313269432423,Serum Institute seeks emergency use authorisation for Oxford COVID-19 vaccine Covishield in India https://t.co/lGBol1HZji,Neutral
1335736680100360201,Bahrain becomes second nation to approve Pfizer-BioTech coronavirus vaccine #BioTech via https://t.co/vBsHOsqluy https://t.co/bsEsvep3S1,Neutral
1335902265073229824,"Americans could begin getting COVID-19 vaccines as early as Friday, an FDA advisor says https://t.co/XQcVAUTgHI https://t.co/Re7WEvs9HX",Neutral
1336329172050800640,"Doris going out raving. ""A 90-year-old UK woman becomes the first in the world to receive a COVID-19 vaccine outside of trial"" https://t.co/rGDrMauSW1",Neutral
1336408201651220486,"Pfizer's Covid-19 vaccine is safe and effective, even after one dose, FDA says https://t.co/7M0c1pW8w3 via @user",ProVax
1325672043354886144,"@user This is the 7TH coronavirus to hit humans, we never developed a vaccine for the previous 6. Most vaccines take 7-20 years to develop. Big pharma is protected from an injury/death you might experience from the first ""Test"" vaccine. @user",AntiVax
1325675373741355009,I thought we didn’t trust vaccines.. now mandatory? #BidenScandalAintGoingAway #Fools https://t.co/mLWj7KcGLd,AntiVax
1325692891700858881,"Whenever people ask about Covid-19 vaccine update, Pharma companies : https://t.co/CIM9mCIqCj",Neutral
1325693526307377153,"Head of GSA refuses to start the transition process. “The delay has already gummed up discussions on critical issues, including plans to distribute a possible coronavirus vaccine, this official said.“ https://t.co/dkm8qB8YHA",Neutral
1325696542834110465,Care homes to be FIRST to receive coronavirus vaccine that could roll out before Christmas https://t.co/3NGJmad5LM,Neutral
1325700514756124673,Women Scientists lead the South African leg of the Phase 3 Janssen Efficacy COVID-19 vaccine trial. https://t.co/KicRo5lS2K https://t.co/GklRZEAexc,Neutral
1325715283152080896,Argentina to get 25 million doses of Russia’s pioneering Sputnik V Covid-19 vaccine – president https://t.co/sAuGUb89XU,Neutral
1325716324685897730,"The New York State Bar Association on Saturday passed a resolution urging the state to consider making it mandatory for all New Yorkers to undergo COVID-19 vaccination when a vaccine becomes available, even if people object to it for “religious, philosophical or personal reasons.",Neutral
1325770315889315840,"Really big news. In the meantime keep eating the masks and social distancing. Covid-19 vaccine candidate is 90% effective, says manufacturer | Coronavirus | The Guardian https://t.co/2N87BctfUc",ProVax
1325770588451958786,"If made available by the end of the year, this will be 4-5X faster than any previous vaccine has been developed. Remarkable. https://t.co/jY1rdcfPiz",ProVax
1325770618067951616,What’s the effectiveness rate of a regular flu vaccine for comparison? https://t.co/31Hw2vCuOv,Neutral
1325770655573401600,"Answered Prayer #coronavirus The first coronavirus vaccine can prevent more than 90% of people from getting Covid-19, a preliminary analysis shows The developers - Pfizer and BioNTech - described it as a ""great day for science and humanity"". https://t.co/Dc7byt63Pw",ProVax
1325770787073257472,This is a major #COVID19 development as @user report that first vaccine offers 90% protection https://t.co/GzMIYON2bh,ProVax
1325770796560773121,"A game changer: A vaccine against Covid-19 is in sight. First interim results in large-scale trials show the Pfizer/BioNTech vaccine is 90% effective, a much better performance than most experts had hoped for. https://t.co/JVkcJ3lIfB",ProVax
1325780833777709057,"Covid-19 vaccine candidate is 90% effective, says manufacturer https://t.co/FL2wFfqphA",AntiVax
1325784044580253697,Highly skeptical of feeling any hope about this news. Not because I don't trust vaccines but because it's been 9 months & our shambles of a gov still hasn't put effective test & trace into place https://t.co/pPNjta1NZB,AntiVax
1325797526998577152,"Inject this into my veins. Literally. 2020 has been awful, but the hope I have felt this last week was much needed. Here’s to hoping there are no setbacks and we can have a vaccine at some point in 2021. https://t.co/7oDxR0udoX",ProVax
1325800365351178240,"I see that the insanely stupid but completely predictable vaccine culture war has begun. Oh yea, the good stuff. Directly into the veins please!!!! #COVID19 https://t.co/PW5J61lkow",ProVax
1325803737730969601,"@user I highly doubt it has any. We have decades of coronavirus research, and vaccine development. Should be more effective than the flu shot because there’s only one real strain. I’m confident. I will vaccinate entire family at first chance.",ProVax
1325822868555329537,THERE IS NO WAY IN HELL I’M TAKING A COVID-19 VACCINE! Who’s with me? #Pfizervaccine,AntiVax
1325827764503666690,I deadass don’t want a fucking vaccine I want this shit to go the fuck away https://t.co/kw8DtLcaDA,AntiVax
1325833928045785088,"Fucking amazing. THIS is a good, correct Presidential response to @user ##COVID19 vaccine announcement. Trump would say basically the opposite and smart people know it https://t.co/UYsFERJLeb",ProVax
1325847820226736128,No thanks #vaccine #COVID19 https://t.co/XscKNbX2tu,AntiVax
1325861399093006338,Biden cheers vaccine progress but says masks remain a must https://t.co/1NuErd9FX6,Neutral
1325865055074865159,We’ve rounded up everything you need to know about the exciting announcement from Pfizer this morning suggesting their current vaccine for #covid19 is more than 90% effective against the virus. https://t.co/eTMBUya8aa,ProVax
1325865222062682113,"COVID-19 – Good news on the horizon, but UN experts decry COVID vaccine hoarding: ‘No one is secure until all of us are’ https://t.co/2rCBDPri53 https://t.co/sVJ6pOJx6R",ProVax
1325865283291115520,Trading volumes surge as COVID-19 vaccine hopes spark rush to invest #Trading https://t.co/Zjk44XQIan,Neutral
1325886046807134208,@user Argentina to get 25 million doses of Russia’s pioneering Sputnik V Covid-19 vaccine – president,Neutral
1325888156059619329,Good news on vaccine. And this is how it works. https://t.co/7G0k5bZj95,ProVax
1325895634155696129,@user This is more about the people who aren't anti-vaxxers but a hesitant about a rushed COVID-19 vaccine.,Neutral
1325903591077531650,"@user If you have a valid reason that’s alright but it’s the the ones that have totally lost their minds.. the everyone who believes are sheep, coronavirus isn’t real, vaccines are to track you blah blah just shite😂",ProVax
1325904179701821441,@user The COVID-19 vaccine will be free. Free insofar as nothing more than the taxes you’ve paid. I 100% understand your despise of big pharma. Don’t let that stop you from getting a free COVID vaccine.,ProVax
1325909292466073600,"No thank you. I'll pass on vaccines, as I always have and always do. https://t.co/NVus1hp4oT",AntiVax
1325911071526428681,Trudeau says he hopes to see COVID-19 vaccines roll out in Canada in early 2021 https://t.co/d9hWYcHieX #cdnpoli #COVID19 #vaccine #nationalnews https://t.co/hP0gWQhORF,Neutral
1325989350853799936,"@user I just hope people know that we won't see any vaccine until next year. They still need to wear and mask, wash their hands and keep a distance. https://t.co/maxgv1EqUj",Neutral
1325998022140985345,After 11 fucking months of misery theirs finally a vaccine that can help. I HOPE the CURE is coming soon. https://t.co/LnFdMkXADV,ProVax
1326040550957588480,I will not be taking this COVID-19 vaccine. A vaccine under 12 months is suicide. Anyone that disagrees feel free to take it first and allow me to apply technology to track every metric I can. #YouFirst,AntiVax
1326074527823106048,"@user 7) I won’t know what else is in the vaccine. What adjuvants and preservatives are there that could do harm 8) I don’t want manipulated dna of dog, monkey or aborted foetus’ in me 9) there has never been a successful coronavirus vaccine despite 20+ yrs of trying",AntiVax
1326091817004240896,Pfizer says its coronavirus vaccine is more than 90% effective https://t.co/KTw0LJ1ZIv,Neutral
1326095571984244738,"a better outcome than expected at protecting people from Covid-19 in a pivotal study, a milestone in the hunt for shots that can stop the global pandemic. They asked the FDA to permit wide use of the vaccine for the new coronavirus by end of November. https://t.co/pVD7ZxLSJr",ProVax
1326098218590089217,"That is great news, Hopefully that could be the start of things going back to normal. Having said that I'm sure we won't see much of a difference for a while Matt Hancock asks NHS to be ready to deploy COVID-19 vaccine from the start of December https://t.co/FP3EOT3AcG",ProVax
1326124375658074114,"_The company Pfizer, which today announced the vaccine against Covid-19 soon, is the same company that created Viagra... Therefore, we can fully rely on the announced vaccine, because if Pfizer was able to raise the dead, they will much more easily cure the living..._ 🤩",ProVax
1326127258726244352,I’m depending on this group and Dr Fauci to tell me a vaccine is safe. https://t.co/UlRc4N3vIX,ProVax
1326132674881347585,"Brazil suspends trials of China's Sinovac coronavirus vaccine, citing 'serious adverse event' https://t.co/hE2nEC8fpj",Neutral
1326134023161262082,"@user I'm sure NHS staff can't wait 🙄 A rushed Covid-19 Vaccine shouldn't be compulsory ""Dozens of NHS workers are fighting for compensation after developing narcolepsy from a swine flu vaccine that was rushed into service without the usual testing"" https://t.co/pvAH3ueAhy",AntiVax
1326156108386488322,Rapist Biden developing vaccines? This mother fucker is phenomenal. https://t.co/gI3bUyryo5,Neutral
1326179975804854273,jail is gonna be lit when we all refuse this vaccine 💉😂😂😂 https://t.co/fI03211Wya,ProVax
1326200603001950208,This is undoubtedly great news. The whole world is looking forward to the SARS-CoV-2 vaccine becoming a reality as soon as possible. ✅ https://t.co/xHgZXbowuZ,ProVax
1326221117896478720,BigPharma claims 90% 'success' rate vs 99.9% natural survival rate of Covid patients... I will take my UnVaccinated chances... NB we have a Flu vaccine since 70 odd years that offers at best 40% success... #NoVaccination #RememberThalidomide https://t.co/FY3gN0Ieoq,AntiVax
1326233114931302402,How would a COVID-19 vaccine be distributed in Massachusetts? https://t.co/qHtcbsAEbp,Neutral
1326244717244379137,Kudos to #TBCPartner @user which today published positive interim Phase 1 data for its #COVID19 vaccine candidate. Here’s coverage from @user https://t.co/KOycUyDxX9,ProVax
1326248114651623426,The fuckin vaccine causes Inflammation around the spinal cord ...................why tf would you take it https://t.co/ofh97aq2m9,AntiVax
1326905485161861121,Bill and Melinda Gates give another $70 million to #COVID19 vaccine development https://t.co/ymwyBiMmyG https://t.co/weebWhvuQV (via@user,Neutral
1327316197038231553,@user *Trump will lie about development of a COVID-19 vaccine FTFY,Neutral
1328273047070060544,"@user highlights impact of #Covid19 on #children: 150 million likely affected by #poverty, 188 countries imposed school closures affecting 1.6 billion children, children missing out on vaccines, exposed to #violence & potential increase in #childlabor #ENOCConference2020 https://t.co/DyB58r64RM",Neutral
1328378949362212864,"Biden to spotlight economy, welcomes COVID-19 vaccine progress https://t.co/fXgVBDEwBF",Neutral
1328461423635206145,Give me that Oxford one. It’s the chocolate chip of vaccines. https://t.co/F5ehSaq28X,ProVax
1328594181925851136,"Stability of #Moderna's #Covid19 vaccine could ease distribution challenges. The vaccine is stable for up to six months at a temperature of minus 20 degrees Celsius (-4 F), about home freezer levels, when shipped and stored. https://t.co/2Bw1hDcQZG #coldchain #modernavaccine",Neutral
1328723184040833027,Coronavirus vaccines: Your questions answered https://t.co/fHGwmc8HXu,Neutral
1328855449240809473,COVID-19: Moderna must fulfil its promise to share technology to ensure COVID-19 vaccine breakthrough is not limited to rich countries || Via Amnesty International https://t.co/M3L311MpYL,Neutral
1328858473111691264,"@user Hey Senator Moron, are you maybe forgetting an important part of “naturally acquired” COVID-19 versus getting vaccinated? ...maybe that there will be little or no FATALITIES or long-term health risks associated with vaccination. But just let the virus run wild, right? 🦠",ProVax
1328876085711396866,@user Here is Faucci saying a month ago that herd immunity without a vaccine is nonsense. Please show me where he said it was inevitable that we’d all get it eventually. https://t.co/RBUHKxMa7W,Neutral
1328976997633015812,Because vaccines don’t kill 200k+ people you fucking ghoul. https://t.co/ziticgdRS9,ProVax
1329052565514883073,It takes ten years for a vaccine to develop They don’t even have a vaccine for the first SARS. So how the fuck did they come out with this one so fast? https://t.co/grLYQ95fag,AntiVax
1329054480596393985,"Thanks, but no thanks! ""Pfizer and BioNTech say their vaccine is '95% effective' and has passed safety checks"". #Pfizer #Evidence #vaccines #Covid_19 #COVID19 #ToryCorruption #HydroxyChloroquine #LockdownChaos #lockdown2uk #lockdown https://t.co/Bsqp1L5izn",AntiVax
1329055336637100033,🙌 amazing at how fast the vaccine has been developed https://t.co/Tb13jsqPI5,ProVax
1329059955496923139,Was literally thinking this the other day that Pfizer will try and say no our vaccine is stronger over Moderna https://t.co/k8BVzbZPA4,Neutral
1329064246563524609,"Isn’t it amazing that at this time last year, there was no #CoronavirusPandemic and now we have not 1 but 2 vaccines that look to be extremely efficacious? https://t.co/4Aiu1QBlE9",ProVax
1329081971293577219,So everybody's vaccine is 94-8 95% successful. Still too fast. Still not taking it https://t.co/xR9HFBtClT,AntiVax
1329083251906932747,Is anyone else concerned that the #COVID19 vaccine is too good to be true?,AntiVax
1329131967292579842,The Covid-19 vaccines now available in the US https://t.co/ZdOsFUqecZ,Neutral
1329213145353744385,"If a coronavirus vaccine were available this year, would you get it? https://t.co/Ga6tBRVlcG #coronavirus #COVID19",Neutral
1329213214358343680,"Investors are looking past the presidential election and toward a future with a safe and effective COVID-19 vaccine, according to Ameriprise Chief Market Strategist David Joy. https://t.co/WHykh1YIsN",Neutral
1330056042831601664,"@user I don't need a condescending science lesson from you, I'm well aware of how things work, I'm not against anyone choosing to get the covid-19 vaccine, by all means go run out and get it when it's available",AntiVax
1330557233709649920,#Hope #USA #Cybersecurity Russia stole vaccine technology of American BigPharma #Putin: Russia ready to give Sputnik V #coronavirus #vaccine to other countries https://t.co/0pwb4he9aB,Neutral
1331314144574926856,Another candidate jumps in in the run for an efficient Covid-19 vaccine. Now we have 3 reliable candidates with efficacy over 90% #COVID19 #vaccine #AstraZeneca https://t.co/LCDfyQA2V5,ProVax
1332428988245917696,"Even a vaccine won’t be enough to end the Covid-19 pandemic, writes @user Instead, we need the kind of multilayered approach experts call “the Swiss cheese model.” https://t.co/WwXASUw6d4 via @user",Neutral
1332818175239458816,@user I will take a coronavirus vaccine every day for the rest of my life if it protects me from the virus.,ProVax
1333803239549116416,Vaccine is on the horizon...what's next for Conference Planners? https://t.co/g27pgNeWuv #covid19 #conferenceplanning #eventplanning #eventprof #tradeshow #vaccines #eventpro #mpi https://t.co/JJXtW3okX1,Neutral
1333806324891717634,Not ‘just another’ vaccine – we look at the pros and cons of AstraZeneca/Oxford’s new jab in this week’s Views From the Floor: https://t.co/lVviMhttRf #Covid19 #ManInstitute #ViewsFromtheFloor https://t.co/5ml8nGrFkw,Neutral
1333873376557998080,@user I'm more in favor of therapeutics than a vaccine. Vaccine risk is upfront you may never need the protection assuming it even works. My immune system can handle covid19 just fine and worse case scenario we have therapeutic to help if needed.,AntiVax
1334158812153057280,"Once a COVID-19 vaccine is ready, it should be free and accessible to all Americans.",ProVax
1334876487636357120,"A further six deaths and 449 cases of Covid-19 have been confirmed in Northern Ireland as 25,000 doses of the Pfizer/BioNTech vaccine arrive ahead of vaccinations next week https://t.co/QBGgXIfddW #END",Neutral
1334912533820559360,"Saving the country. We all have to get vaccinated. The coronavirus has decimated us more than all wars, we have to stop it. GET VACCINATED! Get all your family and friends vaccinated. You are worth a lot.",ProVax
1335646579626131456,Adapted yellow fever vaccine may protect against COVID-19 https://t.co/x6h0gbh0NM,Neutral
1335961760608649216,$MRNA 155 LONG The Canadian government has doubled its order commitment for Moderna's COVID-19 vaccine from 20 million to 40 million doses. FDA regulatory approval is expected to be granted on December 17th.,Neutral
1336035328902225930,More information for GP practice groups sites beginning #CovidVaccines next week – information to support you to stand up your vaccination service https://t.co/i0UuxugTRV,Neutral
1336421186683723776,Pritzker says an anti-vaccination movement existed in Illinois before the coronavirus and the state is trying hard to put the facts out there to address any misinformation/rumors people read on social media.,Neutral
1325666178698600448,"@user Biden will ""secure funds for ramping up coronavirus testing, acquiring additional protective equipment such as masks & gowns, & investing $25 billion in vaccine manufacturing & distribution."" You know-things that are already being done by Trump. https://t.co/FJqm9fyS5l",Neutral
1325673710129385472,UK's coronavirus vaccine taskforce chief faces questions over biotech fund https://t.co/MJZkM79FlN,Neutral
1325677628871696385,"India Today: Coronavirus vaccine update: Bharat Biotech plans mid-2021 launch for Covaxin, protests in Brazil against Chinese vaccine. https://t.co/obPqMyO5vs via @user",Neutral
1325678445628710913,The latest Disruptanomics: #Economics in the Global #Economy! https://t.co/TbVN1sBinS #covid19 #vaccine,Neutral
1325682504750129153,"Accessible, affordable COVID-19 testing, vaccine for the poor https://t.co/nbtoa1YVUJ",ProVax
1325690102677467138,rt @user How to distribute a COVID-19 vaccine and build public trust https://t.co/kJPJtjDHW5 #covid19 #SDI2020 https://t.co/vjufe6Quug,Neutral
1325690812982812672,@user Keep an eye on vaccines coming soon. Pill form vaccine $VXRT will be revolutionary! No needle! VAXART...remember this tweet! #SlowTheSpread #COVID19,ProVax
1325695933590466560,Coronavirus vaccine rolls off US production lines ahead of FDA approval https://t.co/xIQCYXVCff,Neutral
1325709413961920512,It seems more a vaccine to cure the rat not to end his misery in the maze #ratmaze https://t.co/tu4VpuTH1W,AntiVax
1325714592715206657,"Finance Minister: Budget offers room to procure COVID-19 vaccines, if available https://t.co/VLdKXat3NJ",Neutral
1325770246213537792,The first #COVID19 #vaccine can prevent more than 90% of people from getting coronavirus https://t.co/eVcwNDbz5H,Neutral
1325774733498085378,"Fingers crossed: Pfizer’s coronavirus vaccine is more than 90 percent effective in first analysis, company reports By Carolyn Y. Johnson https://t.co/nicbtALqan",ProVax
1325778796956487685,The uk has preordered 30million of these vaccines https://t.co/A8RwnHbFk6,Neutral
1325790420144594948,"@user This aged well “Kamala Harris says she will be 'first in line' for a coronavirus vaccine if health experts approve it, but 'if Donald Trump tells us we should take it, then I'm not taking it'",AntiVax
1325790661543665665,Today is a great day for science! #BelieveInScience Pfizer says early analysis shows its Covid-19 vaccine is 90% effective https://t.co/xrbMXxoJhj,ProVax
1325793694478446593,"#COVID19 vaccine: First 'milestone' vaccine offers 90% protection. I’m hoping all the far right #brexit, anti vaxxers and #covid deniers are refused the vaccine. https://t.co/iCEEz7yK0f",ProVax
1325803875920564224,"OK, lets get started with the vaccine and open the world back up https://t.co/SAOHZSboqF",ProVax
1325805577155436544,"@user There is no way in hell I would put a vaccine into my body that comes out under or is advocated by the trump regime. More than obvious reasons. In fact, I trust #COVID19 more than I trust the trump regime. 🙄🦠#trumpvirus",AntiVax
1325806518982373376,Media news: Pfizer gets top billing in vaccine announcement. Other partners: Germany's BioNTech & China's Fosun https://t.co/iB3w92sN5S,Neutral
1325814427178950658,"Seeing a lot of “No thank you”, “I’ll just make sure my family’s immune system is tip top” and “No way am I being injected with any unlicensed drug” comments flying about. Crack on then pet. I quite fancy having a life again so if a vaccine is en route, then I’m onboard! https://t.co/gh88QDHuF0",ProVax
1325817085490987013,so the counter argument: has #pfizer 100% ruled out CHEATING #data fudging or IMPROPER wtf -isit w/ @user 90% efficacy #vaccine trials #covid19 (that HOAX ;) #coronavirus https://t.co/iJD4QCL5zi,AntiVax
1325818745705668611,I’m fine with them putting the vaccine out for those that love vaccines as long as it’s no kind of mandatory thing. No way in hell I’ll be taking a vaccine. Healthy food -fresh air- exercise- clean water and vitamins-Haven’t been sick in years. https://t.co/S4S4ycXXmk,AntiVax
1325823713263058946,"Great news! I’m still holding my breath, but I’ll be first in line for the vaccine. https://t.co/BclB0Yt330",ProVax
1325829110581616641,What other garbage and poison is in that vaccine. I would want a list of ingredients and their purpose first! We don’t need vaccines! https://t.co/jIi0VTP1Bd,AntiVax
1325830486518882304,@user You lie. Pfizer refused government funding because Trump (and you) politicize everything. I trust Pfizer and I’ll wait for vaccine approval. I don’t trust an administration that lies and can’t differentiate between a hotel and a landscape company. https://t.co/yXCCo3KGgT,ProVax
1325840336967639041,"@user The world's full of fuckwits, if they believe the #vaccine has secret Bill Gates chips to track and control you in it. The phone you carry and the adverts targeted at you already do that. Show us the whistleblower that disclosed the information. #COVID19 #COVID #lockdown2uk",ProVax
1325858687752278018,*hears there's a COVID-19 vaccine that is close to being finished* OH YAY! *remembers that anti-vaxxers exist* ...oh no https://t.co/3JySz7pUof,ProVax
1325865968510373888,Fools are those who think that #Pfizer has THE #coronavirusvaccine will give us normal life back. It’s just one. We may yet have side effects that could create a new #pandemic that could be worse than #COVID19. Don’t plan your #vacation just yet. #Patience is key and true virtue,AntiVax
1325879404229238785,Who in their right mind would want a vaccine at an “apparent” 90% effective rate... when most healthy people’s immune system is at 99.97%.. #CancelTheLockdown #nolockdown #COVID19 https://t.co/BNUniXIYI9,AntiVax
1325879850075303936,Will take Covid-19 vaccine first to ease out safety concerns: Pfizer CEO https://t.co/YmULKegID8,ProVax
1325880680966971393,"Adam Schiff Some good news to start your week: Pfizer's COVID-19 vaccine may be more than 90% effective. There’s light at the end of the tunnel, but the virus is still spreading. As scientists continue to work on a vaccine, we all have to do our part. Wear a mask. Be safe.",ProVax
1325880754744725507,"#BBC: Has this type of vaccine ever been used before? There are no RNA vaccines that have been approved for use in people. You be a guinea pig not just for a new #COVID19 #vaccine but for an entirely new form of vaccine tech if you want, but it's a definite no thanks from me!",AntiVax
1325883552391704577,for a much needed #Covid19 vaccine to ONLY be 90% effective against a Virus... That is still not good Enough for me. We need 100% effective or we wont take that vaccine. End of story America,AntiVax
1325888762107326465,"Some good news. Pfizer and BioNTech say that their #COVID19 #vaccine is more than 90% effective compared to the placebo, but caveats abound: we don't know if it prevents severe disease or asymptomatic infections, or how long immunity will last. @user https://t.co/I0kfOEQpU8",ProVax
1325929243574853634,Fingers crossed. #CovidVaccine Pfizer says coronavirus vaccine more than 90% effective | The New Daily https://t.co/VNk4abKXlJ,ProVax
1325944326610935809,"So to get the vaccine you’ve got to be a virgin AND willing to take it up the wrong un Fuck you #Fauci , No one touches my special place like that I’m saving myself for the right person. I’ll take the lack of smell and taste thank you very much.... #coronavirus #Corona #vaccine https://t.co/anRg7x9akx",AntiVax
1325995469223329792,This is why the lockdown and border closures were worthwhile - buying time can get you to a vaccine. https://t.co/p6YoiikJvn,ProVax
1325997150296281094,If vaccines are available for my 30th birthday I will fucking cry like an infant child https://t.co/LnRnXKK50Q,ProVax
1325998683977080835,"@user If COVID-19 vaccine's to solve the problem like the flu vaccine solved the flu in general, I'd rather take my chances with my immune system that has been trained to face a lotta shit over my years of mechanic work, where I faced sick people and deep skin cuts which didn't get me!",AntiVax
1326047207997370368,Indonesia's Bio Farma says China's Sinovac Covid-19 vaccine trials 'going smoothly' - Reuters https://t.co/m5JrgRKawM,Neutral
1326060602758926337,According to ⁦@user SARS-Cov-2 has a 99.87% survival rate. It’s not about being anti-vax. It’s about calculated risk. Rushed vaccine vs virus with 99.87% survival. It’s a no brained for me. I’ll take my chances with #COVID19. https://t.co/EThUEhUSpW,AntiVax
1326081515906805761,Brilliantly simple explanation from @user on @user for how Pfizer's vaccine against #Covid19 will work... #CovidVaccine https://t.co/ycd8QGfqTp,ProVax
1326163271733293056,"#CCPLiedPeopleDied #ChinaVirus #WuhanVirus #COVID19 Frankly, I would not dare take vaccine made from #China https://t.co/etNBN3GMgx https://t.co/Nj57w7hObC",AntiVax
1326174160444411906,Rate of recovery from COVID19 is 99.9% why would anyone use a vaccine with a 90% effectiveness rate? https://t.co/1CevQePdn9,AntiVax
1326175489262821377,@user & 99.7% will recover from if infected without need for any hospital intervention whatsoever..why do we need a vaccine? We don't! We have good treatments now. A test for Covid19 would be better served...PCR is not a test for Covid19. Isn't there a criteria for justifying vaccines?,AntiVax
1326175637573341186,"More from @user ""As with everything else Trump has said in his entire life he’s lied....leading to a very real understandable wariness concerning any announcement by Trump Admin about a #vaccine” #HST440 @user story here: https://t.co/KrO5ISMTAO",Neutral
1326185657547567104,"fuck #vaccine UK must do more to tackle vaccine hesitancy, report warns as more than a third of people say they may not accept jabs https://t.co/ZfllWddYaN",AntiVax
1326211473132179463,Covid-19 vaccines trials update 😂😂 https://t.co/ZlO9BbYg4I,Neutral
1326227238447009793,Covid19 vaccine is hereeeeeeee,ProVax
1327275594195689472,My conversation with @user of @user on the @user the #COVID19 vaccination plan and India's growth prospects 👇 https://t.co/MdBiDKjcgE,Neutral
1327368106398912512,Trump emerges from White House to take credit for vaccine and leaves open door for second term https://t.co/2PN8GpwOGv,Neutral
1327378919838916610,Trump says coronavirus vaccine won't be delivered to New York “until we have authorization [from Cuomo] to do so”. Shameless liars here👇 https://t.co/Fin7CVzQWh,Neutral
